tax_id	species	genus	family	order	class	phylum	superkingdom
25960	Sistotrema_sernanderi	Sistotrema	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Fungi
25961	Thelephora_cuticularis	Thelephora	Thelephoraceae	Thelephorales	Agaricomycetes	Basidiomycota	Fungi
25962	Sistotrema_coroniferum	Sistotrema	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Fungi
25963	Thelephora_bryophila	Thelephora	Thelephoraceae	Thelephorales	Agaricomycetes	Basidiomycota	Fungi
25964	Thelephora_clavigera	Thelephora	Thelephoraceae	Thelephorales	Agaricomycetes	Basidiomycota	Fungi
25965	Thelephora_eulateritia	Thelephora	Thelephoraceae	Thelephorales	Agaricomycetes	Basidiomycota	Fungi
25966	Thelephora_oleaginea	Thelephora	Thelephoraceae	Thelephorales	Agaricomycetes	Basidiomycota	Fungi
25967	Thelephora_longisterigmata	Thelephora	Thelephoraceae	Thelephorales	Agaricomycetes	Basidiomycota	Fungi
25968	Thelephora_pilosa	Thelephora	Thelephoraceae	Thelephorales	Agaricomycetes	Basidiomycota	Fungi
25969	Thelephora_atrocastanea	Thelephora	Thelephoraceae	Thelephorales	Agaricomycetes	Basidiomycota	Fungi
25970	Tomentella_fuscoaraneosa	Tomentella	Thelephoraceae	Thelephorales	Agaricomycetes	Basidiomycota	Fungi
25971	Thelephora_exiguelata	Thelephora	Thelephoraceae	Thelephorales	Agaricomycetes	Basidiomycota	Fungi
25972	Helicogloea_septifera	Helicogloea	Phleogenaceae	Atractiellales	Atractiellomycetes	Basidiomycota	Fungi
25973	Helicogloea_compressa	Helicogloea	Phleogenaceae	Atractiellales	Atractiellomycetes	Basidiomycota	Fungi
25974	Atractiella_rhizophila	Atractiella	Hoehnelomycetaceae	Atractiellales	Atractiellomycetes	Basidiomycota	Fungi
25975	Atractiella_solani	Atractiella	Hoehnelomycetaceae	Atractiellales	Atractiellomycetes	Basidiomycota	Fungi
25976	Bourdotigloea_grisea	Bourdotigloea	Phleogenaceae	Atractiellales	Atractiellomycetes	Basidiomycota	Fungi
25977	Vonarxula_javanica	Vonarxula	Microbotryomycetes_fam_Incertae_sedis	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes	Basidiomycota	Fungi
25978	Yunzhangia_sp	Yunzhangia	Microbotryomycetes_fam_Incertae_sedis	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes	Basidiomycota	Fungi
25979	Slooffia_micra	Slooffia	Microbotryomycetes_fam_Incertae_sedis	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes	Basidiomycota	Fungi
25980	Fellozyma_pinalis	Fellozyma	Chrysozymaceae	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes	Basidiomycota	Fungi
25981	Pseudohyphozyma_sp	Pseudohyphozyma	Microbotryomycetes_fam_Incertae_sedis	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes	Basidiomycota	Fungi
25982	Chrysozyma_fusiformis	Chrysozyma	Chrysozymaceae	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes	Basidiomycota	Fungi
25983	Colacogloeaceae_sp	Colacogloeaceae_gen_Incertae_sedis	Colacogloeaceae	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes	Basidiomycota	Fungi
25984	Colacogloea_cycloclastica	Colacogloea	Colacogloeaceae	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes	Basidiomycota	Fungi
25985	Yurkovia_sp	Yurkovia	Chrysozymaceae	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes	Basidiomycota	Fungi
25986	Bannozyma_yamatoana	Bannozyma	Chrysozymaceae	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes	Basidiomycota	Fungi
25987	Kriegeria_eriophori	Kriegeria	Kriegeriaceae	Kriegeriales	Microbotryomycetes	Basidiomycota	Fungi
25988	Microbotryum_marginale	Microbotryum	Microbotryaceae	Microbotryales	Microbotryomycetes	Basidiomycota	Fungi
25989	Microbotryum_dianthorum	Microbotryum	Microbotryaceae	Microbotryales	Microbotryomycetes	Basidiomycota	Fungi
25990	Microbotryum_vinosum	Microbotryum	Microbotryaceae	Microbotryales	Microbotryomycetes	Basidiomycota	Fungi
25991	Microbotryum_major	Microbotryum	Microbotryaceae	Microbotryales	Microbotryomycetes	Basidiomycota	Fungi
25992	Microbotryum_stellariae	Microbotryum	Microbotryaceae	Microbotryales	Microbotryomycetes	Basidiomycota	Fungi
25993	Microbotryum_adenopetalae	Microbotryum	Microbotryaceae	Microbotryales	Microbotryomycetes	Basidiomycota	Fungi
